1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
NC_065572.1	56400000	56450000	0.657340	0.342660	16016	8776	8357	16851	0	0	50000
NC_065572.1	56450000	56500000	0.640380	0.359620	16637	7338	10643	15382	0	0	50000
NC_065572.1	56500000	56550000	0.666700	0.333300	16675	8784	7881	16660	0	0	50000
NC_065572.1	56550000	56600000	0.664160	0.335840	17174	8801	7991	16034	0	0	50000
NC_065572.1	56600000	56650000	0.662700	0.337300	16371	8270	8595	16764	0	0	50000
NC_065572.1	56650000	56700000	0.629320	0.370680	15388	9558	8976	16078	0	0	50000
NC_065572.1	56700000	56750000	0.664000	0.336000	17351	8747	8053	15849	0	0	50000
NC_065572.1	56750000	56800000	0.668440	0.331560	15577	7572	9006	17845	0	0	50000
NC_065572.1	56800000	56850000	0.627960	0.372040	14412	9391	9211	16986	0	0	50000
NC_065572.1	56850000	56900000	0.659320	0.340680	16926	8179	8855	16040	0	0	50000
NC_065572.1	56900000	56950000	0.639100	0.360900	16404	8764	9281	15551	0	0	50000
NC_065572.1	56950000	57000000	0.656940	0.343060	15146	8047	9106	17701	0	0	50000
NC_065572.1	57000000	57050000	0.668420	0.331580	17347	8156	8423	16074	0	0	50000
NC_065572.1	57050000	57100000	0.664560	0.335440	17250	9328	7444	15978	0	0	50000
NC_065572.1	57100000	57150000	0.671300	0.328700	16921	8487	7948	16644	0	0	50000
NC_065572.1	57150000	57200000	0.659200	0.340800	16916	8371	8669	16044	0	0	50000
NC_065572.1	57200000	57250000	0.640180	0.359820	16559	8773	9218	15450	0	0	50000
NC_065572.1	57250000	57300000	0.645800	0.354200	17352	8829	8881	14938	0	0	50000
NC_065572.1	57300000	57350000	0.661700	0.338300	16237	8388	8527	16848	0	0	50000
NC_065572.1	57350000	57400000	0.671220	0.328780	17322	8302	8137	16239	0	0	50000
NC_065572.1	57400000	57450000	0.666260	0.333740	16982	8662	8025	16331	0	0	50000
NC_065572.1	57450000	57500000	0.649900	0.350100	16488	9096	8409	16007	0	0	50000
NC_065572.1	57500000	57550000	0.662660	0.337340	16316	8088	8779	16817	0	0	50000
NC_065572.1	57550000	57600000	0.676480	0.323520	16937	7656	8520	16887	0	0	50000
NC_065572.1	57600000	57650000	0.686640	0.313360	16186	7745	7923	18146	0	0	50000
NC_065572.1	57650000	57700000	0.686360	0.313640	17275	8096	7586	17043	0	0	50000
NC_065572.1	57700000	57750000	0.667460	0.332540	15662	7803	8824	17711	0	0	50000
NC_065572.1	57750000	57800000	0.677920	0.322080	16818	7799	8305	17078	0	0	50000
NC_065572.1	57800000	57850000	0.685480	0.314520	17334	7460	8266	16940	0	0	50000
NC_065572.1	57850000	57900000	0.678340	0.321660	16854	8051	8032	17063	0	0	50000
NC_065572.1	57900000	57950000	0.646940	0.353060	17026	9047	8606	15321	0	0	50000
NC_065572.1	57950000	58000000	0.649520	0.350480	17004	9049	8475	15472	0	0	50000
NC_065572.1	58000000	58050000	0.677740	0.322260	16349	7236	8877	17538	0	0	50000
NC_065572.1	58050000	58100000	0.670220	0.329780	17111	8489	8000	16400	0	0	50000
NC_065572.1	58100000	58150000	0.648940	0.351060	16529	8982	8571	15918	0	0	50000
NC_065572.1	58150000	58200000	0.636980	0.363020	16990	9768	8383	14859	0	0	50000
NC_065572.1	58200000	58250000	0.660520	0.339480	17424	7232	9742	15602	0	0	50000
NC_065572.1	58250000	58300000	0.645200	0.354800	16394	9025	8715	15866	0	0	50000
NC_065572.1	58300000	58350000	0.669260	0.330740	16344	8153	8384	17119	0	0	50000
NC_065572.1	58350000	58400000	0.672120	0.327880	17519	8290	8104	16087	0	0	50000
NC_065572.1	58400000	58450000	0.632840	0.367160	15977	9542	8816	15665	0	0	50000
NC_065572.1	58450000	58500000	0.670040	0.329960	17325	8512	7986	16177	0	0	50000
NC_065572.1	58500000	58550000	0.636760	0.363240	15573	8748	9414	16265	0	0	50000
NC_065572.1	58550000	58600000	0.639180	0.360820	15658	8880	9161	16301	0	0	50000
NC_065572.1	58600000	58650000	0.631200	0.368800	16129	9118	9322	15431	0	0	50000
NC_065572.1	58650000	58700000	0.652520	0.347480	17263	9251	8123	15363	0	0	50000
NC_065572.1	58700000	58750000	0.637820	0.362180	16336	9982	8127	15555	0	0	50000
NC_065572.1	58750000	58800000	0.671580	0.328420	17133	8574	7847	16446	0	0	50000
NC_065572.1	58800000	58850000	0.698480	0.301520	17340	7333	7743	17584	0	0	50000
NC_065572.1	58850000	58900000	0.618120	0.381880	15930	9920	9174	14976	0	0	50000
NC_065572.1	58900000	58950000	0.661680	0.338320	16585	8113	8803	16499	0	0	50000
NC_065572.1	58950000	59000000	0.674260	0.325740	17323	7234	9053	16390	0	0	50000
NC_065572.1	59000000	59050000	0.673940	0.326060	16598	7555	8748	17099	0	0	50000
NC_065572.1	59050000	59100000	0.697080	0.302920	16807	7234	7912	18047	0	0	50000
NC_065572.1	59100000	59150000	0.676300	0.323700	17551	7733	8452	16264	0	0	50000
NC_065572.1	59150000	59200000	0.672380	0.327620	17146	8086	8295	16473	0	0	50000
NC_065572.1	59200000	59250000	0.664780	0.335220	16739	8179	8582	16500	0	0	50000
NC_065572.1	59250000	59300000	0.653660	0.346340	15913	8273	9044	16770	0	0	50000
NC_065572.1	59300000	59350000	0.675240	0.324760	16958	7806	8432	16804	0	0	50000
NC_065572.1	59350000	59400000	0.661720	0.338280	17221	8856	8058	15865	0	0	50000
NC_065572.1	59400000	59450000	0.670640	0.329360	16583	7869	8599	16949	0	0	50000
NC_065572.1	59450000	59500000	0.639160	0.360840	16643	9539	8503	15315	0	0	50000
NC_065572.1	59500000	59550000	0.690840	0.309160	16930	7515	7943	17612	0	0	50000
NC_065572.1	59550000	59600000	0.611940	0.388060	15625	10400	9003	14972	0	0	50000
NC_065572.1	59600000	59650000	0.666960	0.333040	16462	8230	8422	16886	0	0	50000
NC_065572.1	59650000	59700000	0.609680	0.390320	15117	10030	9486	15367	0	0	50000
NC_065572.1	59700000	59750000	0.684020	0.315980	17267	8069	7730	16934	0	0	50000
NC_065572.1	59750000	59800000	0.633780	0.366220	16230	8145	10166	15459	0	0	50000
NC_065572.1	59800000	59850000	0.657940	0.342060	16385	8573	8530	16512	0	0	50000
NC_065572.1	59850000	59900000	0.673260	0.326740	16529	8105	8232	17134	0	0	50000
NC_065572.1	59900000	59950000	0.679880	0.320120	18386	8342	7664	15608	0	0	50000
NC_065572.1	59950000	60000000	0.681060	0.318940	16497	7564	8383	17556	0	0	50000
NC_065572.1	60000000	60050000	0.640340	0.359660	16092	8706	9277	15925	0	0	50000
NC_065572.1	60050000	60100000	0.678060	0.321940	17366	7952	8145	16537	0	0	50000
NC_065572.1	60100000	60150000	0.674440	0.325560	16110	7839	8439	17612	0	0	50000
NC_065572.1	60150000	60200000	0.679840	0.320160	17782	8347	7661	16210	0	0	50000
NC_065572.1	60200000	60250000	0.640580	0.359420	16609	8729	9242	15420	0	0	50000
NC_065572.1	60250000	60300000	0.687420	0.312580	17242	7126	8503	17129	0	0	50000
NC_065572.1	60300000	60350000	0.679500	0.320500	17776	8022	8003	16199	0	0	50000
NC_065572.1	60350000	60400000	0.673300	0.326700	16805	8210	8125	16860	0	0	50000
NC_065572.1	60400000	60450000	0.669200	0.330800	16155	8246	8294	17305	0	0	50000
NC_065572.1	60450000	60500000	0.683100	0.316900	17764	8158	7687	16391	0	0	50000
NC_065572.1	60500000	60550000	0.665520	0.334480	17160	8334	8390	16116	0	0	50000
NC_065572.1	60550000	60600000	0.706440	0.293560	17879	7442	7236	17443	0	0	50000
NC_065572.1	60600000	60650000	0.700860	0.299140	18533	8216	6741	16510	0	0	50000
NC_065572.1	60650000	60700000	0.646820	0.353180	16291	8395	9264	16050	0	0	50000
NC_065572.1	60700000	60750000	0.695860	0.304140	17249	7548	7659	17544	0	0	50000
NC_065572.1	60750000	60800000	0.631900	0.368100	16386	9140	9265	15209	0	0	50000
NC_065572.1	60800000	60850000	0.694780	0.305220	17412	7389	7872	17327	0	0	50000
NC_065572.1	60850000	60900000	0.641880	0.358120	16480	8943	8963	15614	0	0	50000
NC_065572.1	60900000	60950000	0.685120	0.314880	16579	7837	7907	17677	0	0	50000
NC_065572.1	60950000	61000000	0.678600	0.321400	16059	7950	8120	17871	0	0	50000
NC_065572.1	61000000	61050000	0.688500	0.311500	17701	7560	8015	16724	0	0	50000
NC_065572.1	61050000	61100000	0.681160	0.318840	15813	7830	8112	18245	0	0	50000
NC_065572.1	61100000	61150000	0.676220	0.323780	16420	7803	8386	17391	0	0	50000
NC_065572.1	61150000	61200000	0.677900	0.322100	15792	7250	8855	18103	0	0	50000
NC_065572.1	61200000	61250000	0.664040	0.335960	17020	8566	8232	16182	0	0	50000
NC_065572.1	61250000	61300000	0.636560	0.363440	15432	9021	9151	16396	0	0	50000
NC_065572.1	61300000	61350000	0.653000	0.347000	16157	8307	9043	16493	0	0	50000
NC_065572.1	61350000	61400000	0.658560	0.341440	15978	8538	8534	16950	0	0	50000
NC_065572.1	61400000	61450000	0.654580	0.345420	16291	8011	9260	16438	0	0	50000
NC_065572.1	61450000	61500000	0.667080	0.332920	16010	7743	8903	17344	0	0	50000
NC_065572.1	61500000	61550000	0.664840	0.335160	17121	8558	8200	16121	0	0	50000
NC_065572.1	61550000	61600000	0.705180	0.294820	17882	7514	7227	17377	0	0	50000
NC_065572.1	61600000	61650000	0.682980	0.317020	17083	8225	7626	17066	0	0	50000
NC_065572.1	61650000	61700000	0.696280	0.303720	17177	7571	7615	17637	0	0	50000
NC_065572.1	61700000	61750000	0.660240	0.339760	16513	8271	8717	16499	0	0	50000
NC_065572.1	61750000	61800000	0.671460	0.328540	16575	8160	8267	16998	0	0	50000
NC_065572.1	61800000	61850000	0.704660	0.295340	17716	7322	7445	17517	0	0	50000
NC_065572.1	61850000	61900000	0.665260	0.334740	17010	8267	8470	16253	0	0	50000
NC_065572.1	61900000	61950000	0.678220	0.321780	16144	7764	8325	17767	0	0	50000
NC_065572.1	61950000	62000000	0.696180	0.303820	17323	7500	7691	17486	0	0	50000
NC_065572.1	62000000	62050000	0.642760	0.357240	15745	8887	8975	16393	0	0	50000
NC_065572.1	62050000	62100000	0.668400	0.331600	16467	8488	8092	16953	0	0	50000
NC_065572.1	62100000	62150000	0.667720	0.332280	15580	7855	8759	17806	0	0	50000
NC_065572.1	62150000	62200000	0.681600	0.318400	16860	7736	8184	17220	0	0	50000
NC_065572.1	62200000	62250000	0.678960	0.321040	17091	7950	8102	16857	0	0	50000
NC_065572.1	62250000	62300000	0.687900	0.312100	17969	8337	7268	16426	0	0	50000
NC_065572.1	62300000	62350000	0.673820	0.326180	16924	8262	8047	16767	0	0	50000
NC_065572.1	62350000	62400000	0.703140	0.296860	17468	7434	7409	17689	0	0	50000
NC_065572.1	62400000	62450000	0.702060	0.297940	17800	7684	7213	17303	0	0	50000
NC_065572.1	62450000	62500000	0.662040	0.337960	16910	8329	8569	16192	0	0	50000
NC_065572.1	62500000	62550000	0.690280	0.309720	17552	7891	7595	16962	0	0	50000
NC_065572.1	62550000	62600000	0.654680	0.345320	16207	7927	9339	16527	0	0	50000
NC_065572.1	62600000	62650000	0.682820	0.317180	18024	8098	7761	16117	0	0	50000
NC_065572.1	62650000	62700000	0.662280	0.337720	17256	8056	8830	15858	0	0	50000
NC_065572.1	62700000	62750000	0.648900	0.351100	14918	8654	8901	17527	0	0	50000
NC_065572.1	62750000	62800000	0.652480	0.347520	16924	9312	8064	15700	0	0	50000
NC_065572.1	62800000	62850000	0.676100	0.323900	17270	8123	8072	16535	0	0	50000
NC_065572.1	62850000	62900000	0.662100	0.337900	16817	8336	8559	16288	0	0	50000
NC_065572.1	62900000	62950000	0.664140	0.335860	17240	8650	8143	15967	0	0	50000
NC_065572.1	62950000	63000000	0.670940	0.329060	16960	8102	8351	16587	0	0	50000
NC_065572.1	63000000	63050000	0.693460	0.306540	17361	7947	7380	17312	0	0	50000
NC_065572.1	63050000	63100000	0.684320	0.315680	16763	7287	8497	17453	0	0	50000
NC_065572.1	63100000	63150000	0.694300	0.305700	17041	8163	7122	17674	0	0	50000
NC_065572.1	63150000	63200000	0.686780	0.313220	17531	7948	7713	16808	0	0	50000
NC_065572.1	63200000	63250000	0.689780	0.310220	16909	7669	7842	17580	0	0	50000
NC_065572.1	63250000	63300000	0.674120	0.325880	17138	7629	8665	16568	0	0	50000
NC_065572.1	63300000	63350000	0.695160	0.304840	18728	7924	7318	16030	0	0	50000
NC_065572.1	63350000	63400000	0.697880	0.302120	17580	7524	7582	17314	0	0	50000
NC_065572.1	63400000	63450000	0.684220	0.315780	17402	7981	7808	16809	0	0	50000
NC_065572.1	63450000	63500000	0.691100	0.308900	17746	7660	7785	16809	0	0	50000
NC_065572.1	63500000	63550000	0.685540	0.314460	18087	8172	7551	16190	0	0	50000
NC_065572.1	63550000	63600000	0.642940	0.357060	16803	8556	9297	15344	0	0	50000
NC_065572.1	63600000	63650000	0.676960	0.323040	17632	7783	8369	16216	0	0	50000
NC_065572.1	63650000	63700000	0.689240	0.310760	18035	7732	7806	16427	0	0	50000
NC_065572.1	63700000	63750000	0.689300	0.310700	17358	8013	7522	17107	0	0	50000
NC_065572.1	63750000	63800000	0.674480	0.325520	16835	8393	7883	16889	0	0	50000
NC_065572.1	63800000	63850000	0.687760	0.312240	16801	7801	7811	17587	0	0	50000
NC_065572.1	63850000	63900000	0.653760	0.346240	16615	8596	8716	16073	0	0	50000
NC_065572.1	63900000	63950000	0.675580	0.324420	16794	7832	8389	16985	0	0	50000
NC_065572.1	63950000	64000000	0.654180	0.345820	16402	8305	8986	16307	0	0	50000
NC_065572.1	64000000	64050000	0.674440	0.325560	15358	7582	8696	18364	0	0	50000
NC_065572.1	64050000	64100000	0.662660	0.337340	16550	8935	7932	16583	0	0	50000
NC_065572.1	64100000	64150000	0.685540	0.314460	17663	7971	7752	16614	0	0	50000
NC_065572.1	64150000	64200000	0.682540	0.317460	17085	8000	7873	17042	0	0	50000
NC_065572.1	64200000	64250000	0.679520	0.320480	16447	7961	8063	17529	0	0	50000
NC_065572.1	64250000	64300000	0.692260	0.307740	17510	8231	7156	17103	0	0	50000
NC_065572.1	64300000	64350000	0.676140	0.323860	17719	8352	7841	16088	0	0	50000
NC_065572.1	64350000	64400000	0.694480	0.305520	17351	7361	7915	17373	0	0	50000
NC_065572.1	64400000	64450000	0.692840	0.307160	17098	7504	7854	17544	0	0	50000
NC_065572.1	64450000	64500000	0.685740	0.314260	16703	7788	7925	17584	0	0	50000
NC_065572.1	64500000	64550000	0.671620	0.328380	17100	7823	8596	16481	0	0	50000
NC_065572.1	64550000	64600000	0.667040	0.332960	15930	8008	8640	17422	0	0	50000
NC_065572.1	64600000	64650000	0.681580	0.318420	17773	8260	7661	16306	0	0	50000
NC_065572.1	64650000	64700000	0.679860	0.320140	17395	8403	7604	16598	0	0	50000
NC_065572.1	64700000	64750000	0.670040	0.329960	16742	8511	7987	16760	0	0	50000
NC_065572.1	64750000	64800000	0.702920	0.297080	17529	7658	7196	17617	0	0	50000
NC_065572.1	64800000	64850000	0.712600	0.287400	17848	6969	7401	17782	0	0	50000
NC_065572.1	64850000	64900000	0.645400	0.354600	16051	8885	8845	16219	0	0	50000
NC_065572.1	64900000	64950000	0.710660	0.289340	17858	6807	7660	17675	0	0	50000
NC_065572.1	64950000	65000000	0.663940	0.336060	16460	8408	8395	16737	0	0	50000
NC_065572.1	65000000	65050000	0.684680	0.315320	17168	7742	8024	17066	0	0	50000
NC_065572.1	65050000	65100000	0.629860	0.370140	15581	9645	8862	15912	0	0	50000
NC_065572.1	65100000	65150000	0.683960	0.316040	17455	8125	7677	16743	0	0	50000
NC_065572.1	65150000	65200000	0.679480	0.320520	16769	7945	8081	17205	0	0	50000
NC_065572.1	65200000	65250000	0.630060	0.369940	17137	9200	9297	14366	0	0	50000
NC_065572.1	65250000	65300000	0.671480	0.328520	16832	8327	8099	16742	0	0	50000
NC_065572.1	65300000	65350000	0.672540	0.327460	17825	8620	7753	15802	0	0	50000
NC_065572.1	65350000	65400000	0.677360	0.322640	16559	7783	8349	17309	0	0	50000
NC_065572.1	65400000	65450000	0.691760	0.308240	17284	8014	7398	17304	0	0	50000
NC_065572.1	65450000	65500000	0.658780	0.341220	16388	8317	8744	16551	0	0	50000
NC_065572.1	65500000	65550000	0.679820	0.320180	17213	7767	8242	16778	0	0	50000
NC_065572.1	65550000	65600000	0.700300	0.299700	16894	7040	7945	18121	0	0	50000
NC_065572.1	65600000	65650000	0.654380	0.345620	17270	8829	8452	15449	0	0	50000
NC_065572.1	65650000	65700000	0.684260	0.315740	17807	8172	7615	16406	0	0	50000
NC_065572.1	65700000	65750000	0.670360	0.329640	17008	9104	7378	16510	0	0	50000
NC_065572.1	65750000	65800000	0.706160	0.293840	17101	7278	7414	18207	0	0	50000
NC_065572.1	65800000	65850000	0.670620	0.329380	15859	7836	8633	17672	0	0	50000
NC_065572.1	65850000	65900000	0.652080	0.347920	16146	8669	8727	16458	0	0	50000
NC_065572.1	65900000	65950000	0.663440	0.336560	15903	7780	9048	17269	0	0	50000
NC_065572.1	65950000	66000000	0.723800	0.276200	18166	6899	6911	18024	0	0	50000
NC_065572.1	66000000	66050000	0.680300	0.319700	16884	7860	8125	17131	0	0	50000
NC_065572.1	66050000	66100000	0.710240	0.289760	18199	7641	6847	17313	0	0	50000
NC_065572.1	66100000	66150000	0.656020	0.343980	15246	8464	8735	17555	0	0	50000
NC_065572.1	66150000	66200000	0.654360	0.345640	15556	9027	8255	17162	0	0	50000
NC_065572.1	66200000	66250000	0.693480	0.306520	17170	7950	7376	17504	0	0	50000
NC_065572.1	66250000	66300000	0.699580	0.300420	17365	7670	7351	17614	0	0	50000
NC_065572.1	66300000	66350000	0.669560	0.330440	16406	8211	8311	17072	0	0	50000
NC_065572.1	66350000	66400000	0.711160	0.288840	17648	7267	7175	17910	0	0	50000
NC_065572.1	66400000	66450000	0.659940	0.340060	15787	8382	8621	17210	0	0	50000
NC_065572.1	66450000	66500000	0.666500	0.333500	15990	8279	8396	17335	0	0	50000
NC_065572.1	66500000	66550000	0.668680	0.331320	17047	8362	8204	16387	0	0	50000
NC_065572.1	66550000	66600000	0.698860	0.301140	17888	7600	7457	17055	0	0	50000
NC_065572.1	66600000	66650000	0.685320	0.314680	16747	7777	7957	17519	0	0	50000
NC_065572.1	66650000	66700000	0.668320	0.331680	16324	8111	8473	17092	0	0	50000
NC_065572.1	66700000	66750000	0.708420	0.291580	17449	6976	7603	17972	0	0	50000
NC_065572.1	66750000	66800000	0.675280	0.324720	17265	7818	8418	16499	0	0	50000
NC_065572.1	66800000	66850000	0.691420	0.308580	17504	7881	7548	17067	0	0	50000
NC_065572.1	66850000	66900000	0.675380	0.324620	17843	8748	7483	15926	0	0	50000
NC_065572.1	66900000	66950000	0.658340	0.341660	17028	8272	8811	15889	0	0	50000
NC_065572.1	66950000	67000000	0.651840	0.348160	16293	8617	8791	16299	0	0	50000
NC_065572.1	67000000	67050000	0.634680	0.365320	14731	9236	9030	17003	0	0	50000
NC_065572.1	67050000	67100000	0.676920	0.323080	16924	8117	8037	16922	0	0	50000
NC_065572.1	67100000	67150000	0.680540	0.319460	16402	7794	8179	17625	0	0	50000
NC_065572.1	67150000	67200000	0.677940	0.322060	16926	7942	8161	16971	0	0	50000
NC_065572.1	67200000	67250000	0.647900	0.352100	16082	8832	8773	16313	0	0	50000
NC_065572.1	67250000	67300000	0.684540	0.315460	17908	8008	7765	16319	0	0	50000
NC_065572.1	67300000	67350000	0.682560	0.317440	17110	8255	7617	17018	0	0	50000
NC_065572.1	67350000	67400000	0.687080	0.312920	16819	7589	8057	17535	0	0	50000
NC_065572.1	67400000	67450000	0.677960	0.322040	16530	7867	8235	17368	0	0	50000
NC_065572.1	67450000	67500000	0.672300	0.327700	16967	8076	8309	16648	0	0	50000
NC_065572.1	67500000	67550000	0.662500	0.337500	16433	7827	9048	16692	0	0	50000
NC_065572.1	67550000	67600000	0.684480	0.315520	17025	8534	7242	17199	0	0	50000
NC_065572.1	67600000	67650000	0.670140	0.329860	16719	8795	7698	16788	0	0	50000
NC_065572.1	67650000	67700000	0.664040	0.335960	16790	8851	7947	16412	0	0	50000
NC_065572.1	67700000	67750000	0.662500	0.337500	16447	9370	7505	16678	0	0	50000
NC_065572.1	67750000	67800000	0.630620	0.369380	15238	9425	9044	16293	0	0	50000
NC_065572.1	67800000	67850000	0.677740	0.322260	17618	8293	7820	16269	0	0	50000
NC_065572.1	67850000	67900000	0.715580	0.284420	17619	7079	7142	18160	0	0	50000
NC_065572.1	67900000	67950000	0.692700	0.307300	16200	7671	7694	18435	0	0	50000
NC_065572.1	67950000	68000000	0.672500	0.327500	17966	8593	7782	15659	0	0	50000
NC_065572.1	68000000	68050000	0.662420	0.337580	17070	8653	8226	16051	0	0	50000
NC_065572.1	68050000	68100000	0.679740	0.320260	17448	8180	7833	16539	0	0	50000
NC_065572.1	68100000	68150000	0.665340	0.334660	16565	7843	8890	16702	0	0	50000
NC_065572.1	68150000	68200000	0.662680	0.337320	17239	8560	8306	15895	0	0	50000
NC_065572.1	68200000	68250000	0.688120	0.311880	16893	7927	7667	17513	0	0	50000
NC_065572.1	68250000	68300000	0.671980	0.328020	15448	7922	8479	18151	0	0	50000
NC_065572.1	68300000	68350000	0.656620	0.343380	17110	9044	8125	15721	0	0	50000
NC_065572.1	68350000	68400000	0.671520	0.328480	17416	8657	7767	16160	0	0	50000
NC_065572.1	68400000	68450000	0.702000	0.298000	17356	7226	7674	17744	0	0	50000
NC_065572.1	68450000	68500000	0.602980	0.397020	16360	9854	9997	13789	0	0	50000
NC_065572.1	68500000	68550000	0.682060	0.317940	17347	8029	7868	16756	0	0	50000
NC_065572.1	68550000	68600000	0.683900	0.316100	16410	7591	8214	17785	0	0	50000
NC_065572.1	68600000	68650000	0.661640	0.338360	17388	8034	8884	15694	0	0	50000
NC_065572.1	68650000	68700000	0.632700	0.367300	16218	9895	8470	15417	0	0	50000
NC_065572.1	68700000	68750000	0.702140	0.297860	16405	7072	7821	18702	0	0	50000
NC_065572.1	68750000	68800000	0.695800	0.304200	17191	7640	7570	17599	0	0	50000
NC_065572.1	68800000	68850000	0.666380	0.333620	16530	8506	8175	16789	0	0	50000
NC_065572.1	68850000	68900000	0.681880	0.318120	17498	8154	7752	16596	0	0	50000
NC_065572.1	68900000	68950000	0.691220	0.308780	17639	7838	7601	16922	0	0	50000
NC_065572.1	68950000	69000000	0.700180	0.299820	17298	7222	7769	17711	0	0	50000
NC_065572.1	69000000	69050000	0.673440	0.326560	17091	8208	8120	16581	0	0	50000
